method	DER	B3Precision	B3Recall	B3F1	TauRefSys	TauSysRef	CE	MI	NMI
openSat_Sum	91.58	0.512112810365466	0.554675158999669	0.532544915526708	4.22232157163905e-06	4.22232157172601e-06	0.982453609372555	3.0453040438112e-06	3.20383421356551e-06
openSat_Sum	163.7	0.59089497795643	0.67279416863441	0.629190646318282	0.0890556984532017	0.0890556984532011	0.849226582630775	0.0760405299740488	0.0891631273551573
openSat_Sum	70.45	0.606755724112565	0.673274177888258	0.63828659110593	0.0624732538317574	0.0624732538317574	0.827037184222267	0.0534109923161459	0.0649197376445122
openSat_Sum	86.23	0.524801850531825	0.616621532057063	0.56701855952406	0.000496268286067508	0.00049626828606744	0.963903419954157	0.000359394132562975	0.000402991873367532
openSat_Sum	100	0.685210526315789	0.877250120104686	0.76942868018419	0.00140379397840529	0.00140379397840545	0.712869589410751	0.00109316930426815	0.00218679994731649
openSat_Sum	133.88	0.591125998257587	0.638269288687116	0.613793747932762	0.164497358200116	0.164497358200116	0.864201853286342	0.120414576056273	0.12784623814435
openSat_Sum	115.16	0.583639248016127	0.575371666225707	0.579475969517383	0.126047415857252	0.126047415857252	0.873950798896674	0.0917449087383219	0.0943311944526571
openSat_Sum	78.52	0.518614486979294	0.634446030064413	0.570712287055847	0.0372024527662962	0.0372024527662957	0.972728003459592	0.0272521262320692	0.030119502246719
openSat_Sum	70.66	0.505367129240457	0.518995179684884	0.512090501108238	0.00872539421267009	0.00872539421266985	0.992226993733462	0.00631066768881327	0.00638397150758174
openSat_Sum	108.52	0.749237719143686	0.684062665370599	0.715168371809657	0.360281018961191	0.360281018961191	0.546779950649581	0.291231752547844	0.319555964930458
openSat_Sum	177.93	0.729154636712146	0.650204235191261	0.687419992804864	0.00482617251752987	0.00482617251752968	0.636889003043434	0.00331773346522815	0.00471425707063646
openSat_Sum	129.95	0.5538709224073	0.563539181180634	0.558663225061146	0.106749344085807	0.106749344085807	0.920805192671038	0.0783931615926017	0.0790789038687378
openSat_Sum	127.49	0.528384819604662	0.510935463826383	0.519513661356229	0.0158998111607069	0.0158998111607068	0.958357334175574	0.0114741143272953	0.0116768180797046
openSat_Sum	84.24	0.542546561577651	0.69588400690495	0.60972247425345	0.0543866718903074	0.0543866718903074	0.93771424572642	0.0387333312943942	0.0460479028768193
openSat_Sum	220.05	0.577535244584192	0.50913290983064	0.541181221535366	0.00460543728872854	0.00460543728872867	0.8847204998362	0.00331167066231368	0.00353181656445518
openSat_Sum	51.64	0.708833164073824	0.527340633501579	0.604763716109779	0.0363122272271491	0.036312227227149	0.664189583095589	0.0277025602627435	0.033536430527111
openSat_Sum	54.46	0.651310306756004	0.506273999764349	0.569706192856562	0.0106146159637022	0.0106146159637023	0.767490031368101	0.00766303115546721	0.00870990193074667
openSat_Sum	71.2	0.780980693246348	0.518843701812658	0.623479472255568	0.029510226252821	0.0295102262528211	0.535057625402642	0.0214150700254095	0.0287954106930536
openSat_Sum	119.81	0.666478790878261	0.624506293354414	0.644810237351586	0.00654842700932902	0.00654842700932859	0.743377961979469	0.00455165878369796	0.00582639878730757
openSat_Sum	113.89	0.58279098804535	0.639152983132738	0.609672141011404	0.0188391454752171	0.0188391454752169	0.876135190962719	0.0131154407948559	0.0155518567234265
openSat_Sum	113.23	0.530550458603769	0.519704513823885	0.525071483375823	0.0350178460010582	0.0350178460010581	0.955057966658629	0.0253555066140116	0.0256496924258185
openSat_Sum	90.57	0.553015362973141	0.720293139066707	0.625666397593208	0.00557623638953283	0.00557623638953239	0.921685740032631	0.00416604848533223	0.00534525064556108
openSat_Sum	59.18	0.645261088728141	0.502908541649418	0.565260227286583	0.00345057049450774	0.0034505704945079	0.778362521779374	0.00249895780667845	0.00283037748670311
openSat_Sum	65.47	0.763036043509911	0.561712487559547	0.647076579509828	0.115001431336455	0.115001431336455	0.532941950381868	0.0995306142536035	0.125583990799623
openSat_Sum	72.22	0.656652219707483	0.507890001149171	0.572769437893813	0.0141934523859397	0.0141934523859398	0.758186459266984	0.0102620684142607	0.0117133149671519
openSat_Sum	1957.37	0.928316489309049	0.540897415081126	0.683527412780464	0.0241812922673861	0.0241812922673854	0.207055628499145	0.026867306980721	0.056785306763626
openSat_Sum	98.21	0.530860039240512	0.519650246139896	0.525195333917692	0.0229058550931081	0.0229058550931079	0.954458190686451	0.0166941047669645	0.0170439882002885
openSat_Sum	85.02	0.727796757406794	0.603809630856486	0.660030914993564	0.0426994712610386	0.0426994712610392	0.63277834951143	0.0286387271599516	0.0377124915183887
openSat_Sum	147.14	0.550684300718908	0.550758303305603	0.550721299526251	0.101347852251007	0.101347852251007	0.925589624877488	0.0743937196990657	0.0743993785981045
openSat_Sum	82.59	0.70628963176226	0.557935435883234	0.623408004859442	0.0087784735974718	0.00877847359747227	0.675825858881041	0.00614978042148881	0.0077614049688039
openSat_Sum	16.64	1	0.776328835159269	0.874082343081102	9.92727896254046e-16	1	0	-2.27898153385269e-16	-1.52939861813832e-08
openSat_Sum	78.57	0.676855840666062	0.623116131158419	0.648875209510688	0.0119731796891307	0.0119731796891307	0.725427782527269	0.00822683098485694	0.0105971632663555
openSat_Sum	102.74	0.576799259689438	0.539118273935056	0.557322583293017	0.0689660385397535	0.0689660385397534	0.883385216097446	0.0500117221836609	0.0519525124309302
openSat_Sum	171.6	0.627671758492129	0.614968551815635	0.621255224273028	0.0485570929914783	0.0485570929914784	0.797559974779571	0.039423153519843	0.0465279889957968
openSat_Sum	65.27	0.692293051936317	0.506005625611737	0.58466922381736	0.00626514331191769	0.00626514331191804	0.700077167182799	0.00450722146292294	0.00538085017072504
openSat_Sum	70.98	0.819201787676482	0.551095823956633	0.658920632034483	0.000215308532473813	0.000215308532475083	0.470499031314559	0.00015401524502235	0.000233407321592966
openSat_Sum	73.1	0.872087817925556	0.846683656328889	0.859197995057932	0.265903296177377	0.265903296177376	0.334521706510447	0.123017631739283	0.251021358426699
openSat_Sum	77.29	0.898091896778795	0.58369899384698	0.707542933146967	0.109351735983356	0.109351735983357	0.239379367304577	0.0917127602627368	0.163316945546964
openSat_Sum	93.32	0.579970506284306	0.805329175276301	0.674319319823051	0.0012087376441602	0.00120873764415897	0.881260488540693	0.000852013575856895	0.00128525207707322
openSat_Sum	69.64	0.776626176399992	0.524281093459995	0.625979161476229	0.000670918978339854	0.000670918978339676	0.551990106333371	0.000480169941436262	0.000657572020679892
openSat_Sum	74.88	0.669116859437343	0.558678962304189	0.608931071553015	0.00613229176708452	0.00613229176708517	0.739009132397986	0.00432596791274015	0.00523771370436923
openSat_Sum	425.48	0.791081379126403	0.623153171957117	0.697147259344134	0.038062925303475	0.0380629253034753	0.503639239407922	0.0369937024107825	0.0549723892095267
openSat_Sum	86.43	0.67956776818649	0.620473093782608	0.648677326838726	0.0200887229092067	0.0200887229092068	0.719877514558886	0.0136797004369689	0.0175243437357653
openSat_Sum	60.61	0.870104506991055	0.51895436360698	0.650144555072318	0.00303068653179646	0.00303068653179851	0.363970416716858	0.00214927035789304	0.00359801477136809
openSat_Sum	90.57	0.630738727302005	0.550527099270042	0.587909603626669	0.0907210489092862	0.0907210489092859	0.790663660022094	0.0692774762455351	0.075015067792633
openSat_Sum	358.72	0.673989309036574	0.509608085319079	0.580383841569103	0.0105295267977755	0.0105295267977758	0.730089225472918	0.00756629874727668	0.00883767921401151
openSat_Sum	29.43	0.927601594703752	0.602951154261647	0.730845052677392	0.00580083746575274	0.00580083746575674	0.227287931869511	0.00502305110345836	0.0113070655792408
openSat_Sum	202.23	0.565710437886633	0.521640472528796	0.542782384797768	0.0354618520431675	0.0354618520431675	0.901387427749434	0.0256078708952695	0.0266753401390128
openSat_Sum	171.28	0.591445367381622	0.569696177543311	0.5803670818527	0.130350230602987	0.130350230602987	0.857578825115753	0.0983906675428167	0.101011198436795
openSat_Sum	70.57	0.755302387664719	0.575954205434859	0.653547315829813	0.00544072871533397	0.00544072871533371	0.589607098812376	0.00412390870265857	0.00566991964048976
openSat_Sum	65.82	0.602916611449534	0.518292624313002	0.55741109299293	0.0125967906678972	0.0125967906678971	0.844585968140467	0.00923708803598882	0.0100857030538974
openSat_Sum	102.87	0.519964679879133	0.576529911246608	0.546788270855612	0.0176790502168656	0.0176790502168659	0.970919235130892	0.0126794523487321	0.0134900371006318
openSat_Sum	104.94	0.636942458775761	0.589355569921093	0.612225702095665	0.0639882249770648	0.0639882249770652	0.787221352498727	0.0443556936319275	0.0509978909804642
openSat_Sum	145.27	0.530283663508197	0.531787853278449	0.531034693217001	0.0444653796472136	0.0444653796472139	0.955274761045516	0.032535263905026	0.032974926005453
openSat_Sum	110.23	0.557930417478776	0.644835031402429	0.598243121483	0.0941346814766403	0.09413468147664	0.909100893240012	0.0735285752380779	0.0810218288154539
openSat_Sum	58.54	0.600080613818876	0.600556016836121	0.60031822120742	0.0767936884217175	0.0767936884217172	0.840007659585266	0.0613285295586974	0.0680712179214853
openSat_Sum	86.4	0.709163044796848	0.551099482186439	0.620219007398105	0.0937553979941169	0.0937553979941173	0.65424480900863	0.0692250016675102	0.081661885188854
openSat_Sum	107.28	0.64063865145229	0.684350631975892	0.661773602961101	0.27102189944666	0.27102189944666	0.761314384730528	0.228513631228935	0.241966614160522
openSat_Sum	87.6	0.618383600628888	0.545863586412739	0.579864987049419	0.0237212647689589	0.0237212647689592	0.819523667858918	0.0167693812134178	0.0188221803439914
openSat_Sum	105.3	0.516191214550416	0.907787323456659	0.658144527521293	0.00634929955540891	0.00634929955540701	0.976149798243531	0.00486787250498728	0.00926825368016853
openSat_Sum	109.82	0.623312153706464	0.609549683896619	0.616354103391457	0.132713128282188	0.132713128282188	0.792942626622593	0.110122883607193	0.120364897027807
openSat_Sum	141.39	0.5092583027857	0.509219763345673	0.509239032336516	0.00574075205002617	0.00574075205002604	0.986560062908431	0.00415094221584358	0.00418974306648687
openSat_Sum	118.29	0.5414652881177	0.552454721996166	0.546904805565264	0.0594717569405062	0.0594717569405065	0.937897501831272	0.0440349731480055	0.0452401107180793
openSat_Sum	65.94	0.71405799669742	0.511013083460364	0.595709072839891	0.0202848795851762	0.0202848795851764	0.659636043119614	0.0147267278491162	0.0179447796256324
openSat_Sum	79.33	0.564734327263363	0.606362939563969	0.58480875406668	0.00596907286717021	0.00596907286716982	0.904017728793151	0.0044065457854628	0.00503167869057314
openSat_Sum	110.6	0.50733294577965	0.634988962243072	0.564028087861785	0.013375964638928	0.0133759646389277	0.989322271422305	0.00973442250219929	0.0108663531100879
openSat_Sum	348.52	0.804705021940757	0.61463175766822	0.696941373105474	0.0101504919671591	0.0101504919671591	0.495985294411222	0.00682318535599782	0.0105376805899388
openSat_Sum	107.28	0.511970457320841	0.562194479093398	0.53590832246958	0.0201766625693443	0.0201766625693445	0.982659004579769	0.0145679698296858	0.0151939313921271
openSat_Sum	133.21	0.627426076090352	0.670746944091716	0.648363687487569	0.00502597752212746	0.00502597752212784	0.806912805716037	0.00350278919175804	0.00452310492116108
openSat_Sum	112.64	0.572518690459867	0.842535011403396	0.681764996989312	0.113228842499283	0.113228842499283	0.887205824345576	0.0867624422821649	0.129038370171787
openSat_Sum	119.49	0.505338329756627	0.703118134882067	0.588043598259256	0.000642334370545971	0.000642334370545601	0.992280097529208	0.00046484490899484	0.000564406017903608
openSat_Sum	105.68	0.500376899735018	0.611184235875016	0.550257585150669	0.000735445631283106	0.000735445631283187	0.999456055605221	0.000530695114047668	0.000581294342940463
openSat_Sum	72.04	0.649412766269622	0.65369146368659	0.651545090501029	0.037379895332623	0.0373798953326228	0.762738065338279	0.0313442071413591	0.0396505261616952
openSat_Sum	90.62	0.5506188044092	0.834633862728899	0.663510867753346	0.0975458460447665	0.0975458460447658	0.916577867028431	0.0804692266619586	0.116880697499182
openSat_Sum	97.87	0.766351858424927	0.905607860785221	0.830180606796959	4.70330971175254e-05	4.70330971180509e-05	0.571159983519846	3.32663615377995e-05	8.24542187841062e-05
openSat_Sum	98	0.510181165600569	0.636666704625086	0.566448907300649	0.000123298015873005	0.000123298015872449	0.985260099978103	8.90617588888655e-05	0.000100768291034861
openSat_Sum	91.65	0.710058946794934	0.606909494503869	0.654444712497842	0.0325071320377205	0.0325071320377212	0.665795411737694	0.0219253448290635	0.0285055928622078
openSat_Sum	55.04	0.648240363501233	0.612452241834401	0.629838332030479	0.189825869867878	0.189825869867878	0.745237497224973	0.157599499717286	0.168535669739482
openSat_Sum	117.64	0.504660270852013	0.618348484785889	0.555749743261301	0.00646085453444263	0.00646085453444249	0.993236030101839	0.00468673019716853	0.00516310345673469
openSat_Sum	88.75	0.725195776489212	0.659939057964015	0.69103022416542	0.0188536751728115	0.0188536751728111	0.6382096123821	0.0158253494893232	0.0223627392445772
openSat_Sum	182.82	0.574168888791614	0.62661939123368	0.599248619502417	0.000681210532253468	0.000681210532253037	0.890126500427244	0.000495760685715765	0.000584010372757334
openSat_Sum	203.59	0.641636637899939	0.578190290445426	0.608263460015625	0.155475186457569	0.155475186457569	0.77102120280913	0.116885923738569	0.124092766274113
openSat_Sum	117.05	0.501416374465043	0.587802706493752	0.54118387594054	0.00272469848352129	0.00272469848352133	0.997954088038441	0.00196775568003936	0.00210845067863918
openSat_Sum	110.35	0.512011716259876	0.514830089603766	0.513417035136285	0.000986965350967945	0.000986965350968166	0.982590461049093	0.000711299780851901	0.000724893902085569
openSat_Sum	99.29	0.620296699365536	0.747033028788763	0.677791336695662	0.0150743338617443	0.0150743338617446	0.817712491664446	0.0101569395375802	0.014256339684156
openSat_Sum	94.34	0.717939142646547	0.917226928299736	0.805438818987666	0.186564574893496	0.186564574893493	0.652469164864205	0.113480819573297	0.235871125335268
openSat_Sum	234.39	0.776276443051868	0.625973818217463	0.693069906950249	0.128208942471875	0.128208942471875	0.527224484307841	0.0855180711608228	0.115477337687263
openSat_Sum	92.8	0.700182684840091	0.591017461620846	0.640985356451985	0.0550289903362401	0.0550289903362402	0.67990649400363	0.0374767512851465	0.0466212316747424
openSat_Sum	60.32	0.668912928720829	0.501062892403126	0.57294764691585	0.000973732116088077	0.000973732116088511	0.740137566499379	0.000702037388581617	0.000815978824326204
openSat_Sum	97.1	0.608814967721045	0.880601810637849	0.719910733796488	0.104160191299177	0.104160191299177	0.835305102547895	0.0712931151059446	0.122666703800275
openSat_Sum	91.66	0.571500186010682	0.510325623327775	0.539183269876298	2.32928432238343e-06	2.32928432255798e-06	0.894235923998525	1.68042745110186e-06	1.79045517725325e-06
openSat_Sum	54.81	0.746761317662669	0.501431068342498	0.599986555775856	0.00281715349800222	0.00281715349800219	0.605933742929199	0.00203586907687465	0.00261105473379515
openSat_Sum	617.16	0.843759376013881	0.879301548657038	0.861163892001785	0.581620535708244	0.581620535708244	0.417212038564441	0.391595674918374	0.532527597482602
openSat_Sum	92.23	0.596173672023554	0.620140717864668	0.607921063853693	0.00145954252128301	0.00145954252128303	0.856294344509598	0.00103928661761492	0.00123964063819305
openSat_Sum	81.23	0.750799526799527	0.518072221307102	0.613093292030118	0.000364956014277002	0.00036495601427672	0.599336698171766	0.000264650072136659	0.000346302554079291
openSat_Sum	493.52	0.829074205153768	0.570914143051926	0.676191612549444	0.00826232196131963	0.00826232196132019	0.448082046559686	0.00566278557453639	0.00885874462591513
openSat_Sum	97.31	0.624736363636364	0.635361031578738	0.630003906002825	0.0072704084731154	0.00727040847311507	0.810556008625784	0.00548979929052231	0.00679849248276306
openSat_Sum	349.19	0.698475358929714	0.514316532418428	0.592413961780563	0.0220994320060096	0.0220994320060097	0.686437374613455	0.0159427312705482	0.0190689542250706
openSat_Sum	315.15	0.788244306986386	0.550003136782242	0.64791730918219	0.00185703011929717	0.00185703011929802	0.529842061885014	0.00131351810002985	0.00187104604300008
openSat_Sum	227.22	0.609993801801225	0.721627084709937	0.661131187328007	0.218419380269358	0.218419380269358	0.823931580061606	0.174620568511005	0.197712299381867
openSat_Sum	516.35	0.822024222361783	0.579209789170626	0.679578817825896	0.0332601652924963	0.0332601652924967	0.454801188671365	0.0222888644690501	0.0339302878097776
openSat_Sum	929.46	0.845162562189885	0.537562538249887	0.65714831099844	0.0545440685867202	0.054544068586721	0.39621169422339	0.0401973208356198	0.0613337824501631
openSat_Sum	209.55	0.727109443288003	0.565650825127961	0.636297489337525	0.00585277271792996	0.00585277271793047	0.639896551806942	0.00440238681542685	0.00575905412963042
openSat_Sum	124.8	0.785563276158953	0.824718577394564	0.804664880421436	0.0144086539183971	0.014408653918397	0.524354834591291	0.0170024585228638	0.0338981233201887
openSat_Sum	102.42	0.623136996767432	0.871463927480557	0.726670786497228	0.0275822838884968	0.0275822838884965	0.813541629111206	0.0175265445330971	0.0315973767132575
openSat_Sum	94.84	0.555846951477155	0.58002728557114	0.567679744715575	0.00203308632602686	0.00203308632602696	0.917761419908884	0.00145437369752659	0.0016147158470718
openSat_Sum	118.47	0.600863073706304	0.562961959615846	0.581295373014836	0.0031108084434683	0.00311080844346833	0.848804173274358	0.00227904829286099	0.00259080683796453
openSat_Sum	81.64	0.914852534191472	0.659589625872247	0.766528305785726	0.0121136210824387	0.0121136210824388	0.257839568685121	0.00751023663679662	0.0166972960627289
openSat_Sum	292.81	0.715606938378308	0.697753436055675	0.706567424912716	0.00493797479910229	0.00493797479910268	0.660092626779721	0.00384633231934025	0.00566381987414546
openSat_Sum	224.2	0.746407884802071	0.566467375613419	0.644106456095734	0.113083752063526	0.113083752063527	0.565136676262222	0.0990116729854584	0.122490319220214
openSat_Sum	94.31	0.502773729314516	0.686071062495271	0.58029190865263	0.00121602783959121	0.00121602783959159	0.995989600308504	0.000879863771307228	0.00104406662437903
openSat_Sum	106.32	0.510365824178708	0.683623882848475	0.584424244773271	0.00620788193311173	0.00620788193311116	0.984981713602978	0.00445032995299587	0.00527570443765682
openSat_Sum	100	0.992033492822967	0.899445656647407	0.943473489113764	0.070999519461799	0.0709995194618194	0.022065734590995	0.0179775757685359	0.159538942519864
openSat_Sum	80.48	0.760153893505694	0.559776176527912	0.644755430215464	0.00949639718780146	0.00949639718780214	0.580084538796567	0.0065994792991533	0.00899117053577019
openSat_Sum	120.25	0.955655086848635	0.953913595549778	0.954783547095289	0.896636868286353	0.896636868286353	0.124201127915385	0.770825385357609	0.849263288942198
openSat_Sum	83.26	0.512915279736203	0.507222084845414	0.510052795965501	0.00558536351246901	0.00558536351246932	0.981225176006205	0.00403873469873182	0.00408198175124365
openSat_Sum	236.77	0.665981795765225	0.649350413669403	0.657560959086258	0.11955961061519	0.11955961061519	0.697142216286299	0.121059244420503	0.145352371025834
openSat_Sum	76.57	0.819377258473605	0.571707355292613	0.673494625406851	0.0114028879663838	0.0114028879663845	0.466561280697531	0.00778415686470797	0.0119042904247657
openSat_Sum	99.9	0.510280119990527	0.577359160039434	0.54175112442507	0.0199829937565466	0.0199829937565464	0.985053078664673	0.0145219939953035	0.0153242381651843
openSat_Sum	106.88	0.697787051797286	0.676058188947153	0.686750787524255	0.224948881433462	0.224948881433462	0.680839900226479	0.153947543505286	0.17980198272215
openSat_Sum	100.42	0.615470401367897	0.568042759379954	0.590806282016823	0.134972513751571	0.134972513751571	0.818132037288798	0.100290271025677	0.104698213685478
openSat_Sum	103.01	0.509639690195547	0.621676672936144	0.560110535517984	0.00721288815102068	0.00721288815102087	0.986033937835117	0.00518084291539079	0.00574351103980389
openSat_Sum	100	1	0.770033704577667	0.870078013301332	9.65552819456634e-16	1	0	1.77635683940025e-15	1.19209289550781e-07
openSat_Sum	106.21	0.514164059841403	0.82486039532577	0.633466503209059	0.00124776776519925	0.00124776776519847	0.979440356950925	0.00091153419855769	0.00135773156117703
openSat_Sum	102.01	0.767871240450177	0.928167633447336	0.840444453260779	0.00147523742122688	0.00147523742122357	0.567753001202824	0.00125945490764547	0.00348082954090117
openSat_Sum	100.14	0.638715053763441	0.938223409355524	0.760026379423056	0.0105449398443062	0.0105449398443035	0.782541113968533	0.0130351943436372	0.0322309381858312
openSat_Sum	173.51	0.601461818930828	0.613191241297459	0.607269896926627	0.0242450805175251	0.0242450805175249	0.844827635618813	0.0187210101322586	0.0219167946282932
openSat_Sum	68.87	0.884749406490018	0.543945187739038	0.673699171200276	0.0348846211924911	0.0348846211924926	0.317728880841686	0.024524561391311	0.0427847611455811
openSat_Sum	100.9	0.526197914547994	0.894042044310209	0.662483908159391	0.00128163239434717	0.00128163239434322	0.961851725778568	0.000908317085826765	0.00165677802663085
openSat_Sum	94.93	0.722820596268402	0.823453998455371	0.769862626203775	0.0132776017582641	0.0132776017582638	0.642707877499079	0.0127583589890327	0.0230636249827415
openSat_Sum	117.59	0.537559189227583	0.753302215872751	0.627402022878549	0.00549288301343175	0.0054928830134313	0.944794516767905	0.00409748664377492	0.00544229868522067
openSat_Sum	163.62	0.727630157309988	0.521853132845494	0.607796967173248	0.0408635282232224	0.0408635282232231	0.629971166434072	0.0308050504700774	0.037936713405204
openSat_Sum	109.69	0.605536890645586	0.613316501278361	0.609401868389602	0.148436137294509	0.148436137294509	0.826640382212645	0.119629766379836	0.127338263740223
openSat_Sum	99.39	0.504599471561584	0.683511366879411	0.580584678423191	4.00907260688717e-06	4.00907260727724e-06	0.99335413576526	2.89250758553003e-06	3.42961001999691e-06
openSat_Sum	114.93	0.63433895223343	0.557233931926482	0.593291762889297	0.0935789977895393	0.0935789977895399	0.788243098179784	0.0675358347983265	0.073622041237152
openSat_Sum	125.77	0.609877711203499	0.566403754041939	0.587337359872605	0.0386722127012026	0.0386722127012028	0.832335589908543	0.0271616739156478	0.0304103916322876
openSat_Sum	53.03	0.705175451547341	0.50740956151406	0.590165246652273	0.0126908673723291	0.0126908673723295	0.676618934293285	0.0092828970514189	0.011217358229487
openSat_Sum	115.58	0.516528851873885	0.587050448662143	0.549536393247358	0.030715636443087	0.0307156364430868	0.976012055006348	0.0222442611706719	0.0235929381271414
openSat_Sum	110.63	0.619078209627053	0.6636229382864	0.640577115207367	0.115044607671925	0.115044607671925	0.818259312072067	0.0789226151953046	0.0920503590008715
openSat_Sum	86.67	0.622164643919382	0.596998814493509	0.609321994153561	0.0300128374893703	0.0300128374893703	0.813365148805622	0.020795590560473	0.0243501573600376
openSat_Sum	53.88	0.643964829241652	0.522429790627974	0.576865505346895	0.00959235821236641	0.00959235821236698	0.779677742852833	0.00684148108196136	0.00781592763536087
openSat_Sum	91.64	0.504376809902332	0.676905642553862	0.578042123433415	0.00854405926020634	0.00854405926020576	0.993648117186193	0.00619940876165483	0.00724798824078541
openSat_Sum	105.05	0.519142470360237	0.599716328916112	0.556528163715115	0.014349373528046	0.014349373528046	0.972135841524457	0.0102753393554286	0.0111792367889514
openSat_Sum	91.52	0.591001552775906	0.69445330020059	0.638564594934716	0.11615321219277	0.11615321219277	0.842355672407151	0.103213173840656	0.121415352650881
openSat_Sum	115.33	0.660217021276596	0.661231884057971	0.660724062963807	0.131668208448967	0.131668208448967	0.69433154553289	0.142613084588466	0.17058367986556
openSat_Sum	130.5	0.538535662985855	0.591826473924433	0.563924873454551	0.076839208829536	0.0768392088295359	0.9431074902268	0.0567111284321306	0.0592970675268052
openSat_Sum	123.27	0.614198876630926	0.680463520060007	0.645635388310354	0.0181184798183331	0.0181184798183336	0.827083204709659	0.0123843259772213	0.0158097116857147
openSat_Sum	80.57	0.775078823355367	0.579818402429714	0.663378677824967	0.0190192198263683	0.0190192198263685	0.550207205918852	0.0129304210026569	0.0182239544348485
openSat_Sum	50.41	0.825352547451768	0.510915326129083	0.631138822222497	0.0207977294159392	0.0207977294159403	0.450410778997954	0.0153251524392996	0.0224646809349183
openSat_Sum	97.21	0.720639790255314	0.612906416683029	0.662421368328358	0.225810507976885	0.225810507976885	0.602162634444561	0.186538035451341	0.210044717740873
openSat_Sum	88.36	0.588825733577229	0.57983265345284	0.584294591662594	0.00912195336139058	0.0091219533613907	0.867126051640516	0.00644790539968191	0.00732314324128795
openSat_Sum	64.01	0.769568014705882	0.509284148441985	0.612938386987516	0.0151605479148184	0.0151605479148184	0.56056252549898	0.0112180595783886	0.0148540893973013
openSat_Sum	81.24	0.745222283457334	0.646282849768419	0.692235148205662	0.000871699832684472	0.00087169983268494	0.609194658868009	0.000645645848392431	0.000937501272863313
openSat_Sum	87.68	0.733797027264234	0.591256063676893	0.654859710670013	0.167022883451016	0.167022883451016	0.595528732053167	0.125699510714981	0.149018043184249
openSat_Sum	69.97	0.8773809790999	0.547846043362101	0.674516677477411	0.0064570858729237	0.00645708587292397	0.346047662551762	0.00504994117646571	0.00881761459323349
openSat_Sum	97.91	0.618439826822419	0.739912128424525	0.673744572309291	0.0331074186689689	0.0331074186689688	0.82012465755577	0.0220030455109603	0.0300972406871614
openSat_Sum	117.69	0.53856879691621	0.616677547496101	0.574982619848357	0.0737610588529459	0.0737610588529456	0.943460444398054	0.0539083370015043	0.0578099387790672
openSat_Sum	80.05	0.637028445361724	0.699241614745836	0.666686790449989	0.0287951737002545	0.0287951737002545	0.785063417256651	0.0242058979425402	0.0320548170836146
openSat_Sum	88.3	0.528537599905963	0.578268800175078	0.55228593496145	0.0162140091054373	0.0162140091054373	0.958242850106235	0.0115853179085864	0.0124384817575655
openSat_Sum	82.22	0.60524467599398	0.54070446841157	0.571157110051372	0.00585697137528464	0.00585697137528433	0.841780471120781	0.00417244286854409	0.00466793451604964
openSat_Sum	58.6	0.766124030096512	0.512012141593994	0.613807533288905	0.0227296483051814	0.0227296483051814	0.564922876549319	0.0166136365555115	0.0217963545085169
openSat_Sum	93.26	0.831153074763183	0.766763987571339	0.79766123149911	0.235215128306038	0.235215128306038	0.415707265838966	0.131645697995329	0.213183384292062
openSat_Sum	64.83	0.614724051289904	0.529988633779096	0.569220144659529	0.0210919216240071	0.0210919216240072	0.824819422863512	0.0156736523351776	0.0173483954379547
openSat_Sum	92.42	0.826711409395973	0.647894067051161	0.72646063759598	0.0391956959934657	0.0391956959934665	0.445060679112569	0.0246436690919061	0.0402597368089253
openSat_Sum	56.11	0.822872311366819	0.51078631281077	0.630314094202813	0.00187129048421379	0.00187129048421587	0.462583906288427	0.00136870068153497	0.00202393272124632
openSat_Sum	69.18	0.819171084412497	0.539362160152653	0.650451341387292	0.0146274135002882	0.0146274135002893	0.465751602548833	0.0101850359279057	0.015126656593944
openSat_Sum	22.12	1	0.507123472642435	0.672968714040791	4.50507566500414e-16	1	0	7.82164938698618e-16	5.24902004966939e-08
openSat_Sum	109.06	0.524916792636018	0.655214791015581	0.58287270903024	0.0427369135934836	0.0427369135934838	0.963708960387247	0.030936701206304	0.0349524279415862
openSat_Sum	58.42	0.828669141852533	0.513566769826843	0.634131348644837	0.0266960395903234	0.0266960395903241	0.440905439422567	0.020199949161862	0.029752304038676
openSat_Sum	81.46	1	0.696675933907174	0.821224513160672	7.32037545801192e-16	1	0	-1.77635683940025e-15	-1.19209289550781e-07
openSat_Sum	92.97	0.563117101563987	0.53564502498583	0.549037624520842	0.0380601169436694	0.0380601169436693	0.905542555819827	0.0272876224302005	0.0286138568863739
openSat_Sum	150.94	0.913991058044417	0.826165451503352	0.86786197792695	0.0383586774631432	0.0383586774631433	0.254823474000202	0.0183493942335805	0.0511817471326426
openSat_Sum	89.58	0.593457980516804	0.55137825609903	0.571644774859115	0.02253124617961	0.02253124617961	0.859086210761949	0.0159499514808995	0.0175870145666005
openSat_Sum	103.97	0.756551263070849	0.599749287962739	0.669086333391626	0.150814882415895	0.150814882415895	0.557400173589792	0.108058482992531	0.135319696143828
openSat_Sum	72.85	0.665953867736122	0.519526081076834	0.583696760842467	0.0260181935835872	0.0260181935835875	0.740431288192764	0.0193605159930576	0.0223193075174718
openSat_Sum	18.42	0.857129703690405	0.572361633570337	0.686381434568168	0.109846233359179	0.109846233359179	0.344670993907255	0.0850644694612408	0.131648267852259
